'-35.349995','149.089214','Phillip Salvos Store','Phillip Market Place, off Botany Street'
'-37.872755','144.720020','Salvation Army - Hoppers Crossing','19-21 Elm Park Drv, Hoppers Crossing VIC'
'-37.822358','145.304539','Salvation Army - Kilsyth South','239 Colchester Rd, Kilsyth South VIC'
'-37.672184','145.017555','Salvation Army - Lalor','20 May Rd, Lalor VIC'
'-37.758007','145.351207','Salvation Army - Lilydale','230-232 Main St, Lilydale VIC'
'-37.863542','145.027920','Salvation Army - Malvern','57 Glenferrie Rd, Malvern VIC'
'-37.682170','144.583860','Salvation Army - Melton','47 Unitt St, Melton VIC'
'-37.982790','145.064344','Salvation Army - Mentone','46 Florence St, Mentone VIC'
'-38.006312','145.086117','Salvation Army - Mordialloc','558 Main St, Mordialloc VIC'
'-37.875793','145.127534','Salvation Army - Mt Waverley','3/9-11 Hamilton Pl, Mt Waverley VIC'
'-37.916673','145.176932','Salvation Army - Mulgrave','204 Brandon Park Drv, Mulgrave VIC'
'-38.026527','145.303330','Salvation Army - Narre Warren','3 Webb St, Narre Warren VIC'
'-37.733961','144.883177','Salvation Army - Niddrie','4/302 Keilor Rd, Niddrie VIC'
'-37.959208','145.190259','Salvation Army - Noble Park','400 Princes Hwy, Noble Park VIC'
'-37.819869','145.175414','Salvation Army - Nunawading','150 Springvale Rd, Nunawading VIC'
'-37.899118','145.091716','Salvation Army - Oakleigh','50 Atherton Rd, Oakleigh VIC'
'-37.742109','145.003339','Salvation Army - Preston','331 High St, Preston VIC'
'-37.815143','145.229122','Salvation Army - Ringwood','165 Maroondah Hwy, Ringwood VIC'
'-37.918194','145.237745','Salvation Army - Rowville','3/5 Fulham Rd, Rowville VIC'
'-37.584673','144.721504','Salvation Army - Sunbury','3/100 Horne St, Sunbury VIC'
'-37.869656','145.238311','Salvation Army - Wantirna','425 Burwood Hwy, Wantirna VIC'
'-37.853153','144.993316','Salvation Army - Windsor','144 Chapel St, Windsor VIC'
'-37.898913','145.088514','Temcare - Oakleigh','5A Station Street, Oakleigh VIC'
'-37.811498','145.252677','Temcare - East Ringwood','116 Railway Avenue, East Ringwood VIC'
'-37.840763','144.956221','Uniting Care Southport - Albert Park','115 Bridport Street, Albert Park VIC'
'-37.873643','144.814163','St Eanswythe\'s Op Shop - Altona','Queen Street, Altona VIC'
'-37.772431','144.915837','St Paul with All Saints Opportunity Shop - Ascot Vale','215 Union Rd, Ascot Vale VIC'
'-37.863347','145.080976','Ashburton Support Services Opportunity Shop - Ashburton','285b High St, Ashburton VIC'
'-37.863774','145.081204','Wesley Ware Shop - Ashburton','252 High, Ashburton VIC'
'-37.869134','144.995122','Josies Jewish Opportunity Shop - Balaclava','255 Carlisle Street, Balaclava VIC'
'-37.813117','145.084981','Evergreen Opportunity Shop - Balwyn','437 Whitehorse Rd, Balwyn VIC'
'-37.842479','145.267152','Knox Opportunity Shop - Bayswater','U3/29 Macauley Pl, Bayswater VIC'
'-37.908599','145.355190','Belgrave Op Shop - Belgrave','1708 Burwood Highway, Belgrave VIC'
'-37.909266','145.354626','Christians For Youth Support Opportunity Shop - Belgrave','Shop 3/1678 Burwood Hwy, Belgrave VIC'
'-37.926369','145.354098','St Martin\'s Community Shop - Belgrave','78 Colby Drive, Belgrave VIC'
'-37.918997','145.041161','Golden Opportunity Shop - Bentleigh','512a Centre Rd, Bentleigh VIC'
'-37.920464','145.055052','Op shop - Bentleigh','701 Centre Rd, Bentleigh VIC'
'-38.031728','145.343835','Berwick Opportunity Shop - Berwick','3a Clyde Rd, Berwick VIC'
'-37.970073','145.017489','Statewide Autistic Services Opportunity Shop - Black Rock','102-104 Bluff Rd, Black Rock VIC'
'-37.861611','145.283664','Aussie Veterans Opportunity Shop - Boronia','5 Erica Ave, Boronia VIC'
'-37.837267','145.111652','Benlion Opportunity Shop - Box Hill South','192 Elgar Rd, Box Hill South VIC'
'-37.916302','144.996754','Biccy\'s Op Shop - Brighton','148 Church St, Brighton VIC'
'-37.897334','145.002170','St Stephen\'s Op Shop - Brighton','116 Martin Street, Brighton VIC'
'-37.911059','144.992097','St Andrew\'s Opportunity Shop - Brighton','17 St Andrew\'s Street, Brighton VIC'
'-37.664807','144.931062','Broadmeadows Dallas Anglican Parish Op Shop - Broadmeadows','Cnr Barry Rd & Emerald St., Broadmeadows VIC'
'-37.771676','144.962398','Christ Church Opportunity Shop - Brunswick','rear 8 Glenlyon Road, Brunswick VIC'
'-37.766651','144.960203','Co-op Shop - Brunswick','313 Victoria St, Brunswick VIC'
'-37.769262','144.961755','Don Bosco Brunswick Youth Foundation Inc. Opportunity Shop - Brunswick','368 Sydney Rd, Brunswick VIC'
'-37.767120','144.961508','eekos - ethical and earth-kind op shop - Brunswick','318 Victoria St, Brunswick VIC'
'-37.765046','144.944322','St John\'s Op Shop - Brunswick West','494A Victoria Street, Brunswick West VIC'
'-37.849931','145.092770','Animal Liberation - Burwood','1355 Toorak Rd, Burwood VIC'
'-37.797213','144.969960','Yooralla Carlton Bargain Shop - Carlton','134-136 Elgin St, Carlton VIC'
'-37.889403','145.057546','Millennium Life Opportunity Shop - Carnegie','317 Neerim Rd, Carnegie VIC'
'-37.880029','145.023306','National Council of Jewish Women of Australia - The Oppe Shoppe - Caulfield','Hawthorn Road, near corner of Glen Eira, Caulfield VIC'
'-37.876475','145.041991','Caulfield East Opportunity Shop - Caulfield East','6 Derby Rd, Caulfield East VIC'
'-37.879068','145.099578','Amaroo Op Shop - Chadstone','34 Amaroo St, Chadstone VIC'
'-38.053879','145.116422','St Chad\'s Opportunity Shop - Chelsea','432 Nepean Hwy, Chelsea VIC'
'-37.967006','145.057153','Cheltenham Opportunity Shop - Cheltenham','35 Station Rd, Cheltenham VIC'
'-37.966427','145.055514','Family Life Op Shop - Cheltenham','316 Charman Rd, Cheltenham VIC'
'-37.985488','145.214057','Margaret\'s Opp Shop - Dandenong','343 Lonsdale St, Dandenong VIC'
'-37.674485','145.157421','Diamond Creek Austin & Repatriation Medical Centre Op Shop - Diamond Creek','42-44 Main Hurtsbridge Rd, Diamond Creek VIC'
'-38.333545','144.963508','Op Shop - Dromana','28 Gibson Crt, Dromana VIC'
'-37.892525','145.013754','St Catherine\'s Op Shop in their church hall - Elsterwick','cnr Kooyong Rd and Clarence, Elsterwick VIC'
'-37.976083','145.270880','Endeavour Opportunity Shop - Endeavour Hills','2 Hanna Drv, Endeavour Hills VIC'
'-37.977680','145.261694','The Endeavour Opportunity Shop - Endeavour Hills','2 Raymond Mcmahon Blv, Endeavour Hills VIC'
'-37.747149','144.912299','Christ Church Opportunity Shop - Essendon','Cnr Marco Polo St & Mt Alexander Rd, Essendon VIC'
'-37.755281','144.917023','Rowallen Op Shop - Essendon','10 Russell, Essendon VIC'
'-37.778367','145.018004','Fairfield SPACE Op Shop - Fairfield','88a Station St, Fairfield VIC'
'-37.804530','144.979869','Anglicare Victoria Op Shop - Fitzroy','122 Napier Street, Fitzroy VIC'
'-37.801063','144.983722','The All So Fabulous Op Shop - Fitzroy','259 Smith St, Fitzroy VIC'
'-37.788870','144.884537','Community Link-Up Opportunity Shop - Footscray North','11 May Street, Footscray North VIC'
'-38.144262','145.121288','Opportunity Shop - Frankston','13 Playne St, Frankston VIC'
'-38.141843','145.125493','St Paul\'s Anglican Op Shop - Frankston','29 Ross Smith Avenue, Frankston VIC'
'-37.889884','145.044684','Posh Opp Shop - Glen Huntly','1226 Glen Huntly Rd, Glen Huntly VIC'
'-37.705931','144.917903','Rotary Opportunity Shop - Glenroy','cnr Waterloo Rd and Glenroy Rd, Glenroy VIC'
'-38.035682','145.267168','Sunflower Opportunity Shop - Hampton Park','Shp13, cnr Hallam Rd and Fordholm Rd, Hampton Park VIC'
'-37.741172','145.039934','Wildlife Care Network Opportunity Shop - Heidelberg West','1 Moresby Crt, Heidelberg West VIC'
'-37.908838','145.104261','Sylvia\'s Opportunity Shop - Huntingdale','278 Huntingdale Rd, Huntingdale VIC'
'-37.636510','145.197832','Hurstbridge Op Shop - Hurstbridge','958 Main Rd, Hurstbridge VIC'
'-37.773958','145.060061','St George\'s Anglican Church Op Shop - Ivanhoe East','46 Warncliffe Rd, Ivanhoe East VIC'
'-37.805560','145.034222','CMS Opportunity Shop - Kew','Cnr. High & Pakington Sts, Kew VIC'
'-37.802808','145.316216','Remur Opportunity Shop - Kilsyth','8 Collins Pl, Kilsyth VIC'
'-37.871197','145.253879','Knoxfield Opportunity Shop - Knoxfield','34 Parkhurst Drv, Knoxfield VIC'
'-38.165002','145.188595','St Thomas\' Opportunity Shop - Langwarrin','Cnr Warrandyte & North Rds, Langwarrin VIC'
'-37.758592','145.351206','Anglicare Yarra Ranges Op Shop - Lilydale','Shp 2/4 Clarke St, Lilydale VIC'
'-37.757481','145.346160','Golden Opportunity Shop - Lilydale','5/10 William Street, Lilydale VIC'
'-37.757532','145.346107','Lilydale C I C Op Shop - Lilydale','12 William St, Lilydale VIC'
'-37.726232','145.070814','St Andrew\'s Anglican Church Opportunity Shop - Macleod','76 Aberdeen Street, Macleod VIC'
'-37.725876','145.070881','Southern Cross Treasures - Macleod','88 Aberdeen Street, Macleod VIC'
'-37.729655','145.078394','Strathalan Opportunity Shop - Macleod','2-34 Erskine Rd, Macleod VIC'
'-37.702644','144.572114','Op Shop - Melton','Brooklyn Rd, Melton VIC'
'-37.982548','145.064064','Southern Opportunity Shop - Mentone','51 Florence St, Mentone VIC'
'-37.816072','145.193224','ADRA Op Shop - Mitcham','37 Enterprise Way, Mitcham VIC'
'-37.874139','145.406890','Monbulk Community Care Network - Monbulk','63 Main Street, Monbulk VIC'
'-37.876487','145.409329','Monbulk Primary School Op Shop - Monbulk','26 Main Street, Monbulk VIC'
'-38.006549','145.086814','Lions Opportunity Shop - Mordialloc','497 Main St, Mordialloc VIC'
'-37.787987','145.313327','Secondhand Heaven - Mooroolbark','224 Hull Road, Mooroolbark VIC'
'-37.752598','144.964641','St Augustine\'s Op Shop - Moreland','100 Sydney Rd, Moreland VIC'
'-38.218057','145.036750','Peter\'s Place Op Shop - Mornington','3 Queen Street, Mornington VIC'
'-37.786029','145.381279','Treasure Corner Op Shop - Mt Evelyn','4 York Rd, Mt Evelyn VIC'
'-37.874735','145.126779','Lions Club Of Waverley Inc Opportunity Shop - Mt Waverley','54 Wadham Pde, Mt Waverley VIC'
'-38.026692','145.305361','Warren Opportunity Shop Inc. - Narre Warren','4a Malcolm Crt, Narre Warren VIC'
'-37.846306','144.872869','Anglican Op Shop - Newport','40 Challis St, Newport VIC'
'-37.966890','145.174417','Op Shop Ermha\'s - Noble Park','13 Buckley St, Noble Park VIC'
'-37.974515','145.173088','St Aidan\'s Opportunity Shop - Noble Park','17 Buckley St, Noble Park VIC'
'-37.794327','144.941678','St Alban\'s Jumble Centre - North Melbourne','55 Melrose Street, North Melbourne VIC'
'-37.851082','144.993268','Prahran Mission Goodwill Shop - Prahran','211 Chapel St, Prahran VIC'
'-37.749827','145.002066','Northern Community Church of Christ Opportunity Shop - Preston','81 High St, Preston VIC'
'-37.731635','145.014204','St Mary\'s Opportunity Shop - Preston','629 Plenty Rd, Preston VIC'
'-37.714853','145.004417','St George\'s Op Shop - Reservoir','30 Ralph St, Reservoir VIC'
'-37.463723','144.677577','Bargain Box Op Shop - Riddells Creek','8A Station Street, Riddells Creek VIC'
'-38.381662','144.885939','Rotary Opportunity Warehouse - Rosebud','4-13 Newington Avenue, Rosebud VIC'
'-37.952085','145.005415','All Souls\' Opportunity Shop - Sandringham','46 Bay Rd, Sandringham VIC'
'-37.834069','144.960462','South Melbourne Community Chest Opportunity Shop - South Melbourne','202 Bank St, South Melbourne VIC'
'-37.829576','144.882632','St Mark\'s Op Shop - Spotswood','127 Hudsons Road, Spotswood VIC'
'-37.579691','144.732022','St Mary\'s Community Store - Sunbury','9 OShannassy Street, Sunbury VIC'
'-37.785914','144.832101','Goss\'nshop - Sunshine','248 Hampshire Road, Sunshine VIC'
'-37.785475','144.833973','Wayside Opportunity Centre - Sunshine','30 Withers, Sunshine VIC'
'-37.906890','145.346291','Tecoma Op Shop - Tecoma','1569 Burwood Hwy, Tecoma VIC'
'-37.758492','145.000376','Lions Club of Northcote - Thornbury','735 High Street, Thornbury VIC'
'-37.842205','145.010386','Toorak Opportunity Shop - Toorak','143 Canterbury Rd, Toorak VIC'
'-37.849462','145.043031','St James Op Shop - Tooronga','1378 Malvern Road, Tooronga VIC'
'-37.836770','145.195401','New Beginnings Op Shop - Vermont','8 Boronia Rd, Vermont VIC'
'-37.737563','145.219527','Lions Opportunity Shop - Warrandyte','168 Yarra Street, Warrandyte VIC'
'-37.677092','144.886941','The Bridge Op Shop - Westmeadows','34B Fawkner Street, Westmeadows VIC'
'-37.514397','145.115601','Whittlesea Opportunity Shop - Whittlesea','7 Laurel St, Whittlesea VIC'
'-37.797512','144.877086','Opportunity Shop - West Footscray','557 Barkly St, West Footscray VIC'
'-37.864909','144.903265','St Andrews (church op shop) - Williamstown','89 Cecil Street, Williamstown VIC'
'-37.856902','144.897698','Williamstown Uniting Church Opportunity Shop - Williamstown','Stevedore St, Williamstown VIC'
'-37.854940','144.992606','Storehouse Charity Inc Op Shop - Windsor','77 Chapel St, Windsor VIC'
'-37.657765','145.374184','Combined Churches Op Shop - Yarra Glen','33 Bell Street, Yarra Glen VIC'
'-37.812057','144.875102','St Paul\'s Opportunity Shop - Yarraville','295 Somerville Road, Yarraville VIC'
'-37.822048','145.030532','Save the Children Op Shop - Hawthorn','Burwood Rd, Hawthorn VIC'
'-23.379103','150.514526','Lifeline - (City Heart Mall)','131 East St , ROCKHAMPTON 4700'
'-27.591564','151.914649','Lifeline - Anzac Avenue','Cnr Anzac Avenue & Boothby Street, TOOWOOMBA 4350'
'-19.573685','147.406799','Lifeline - Ayr','89 Queen St , AYR 4807'
'-23.378604','150.504820','Lifeline - Campbell Street','203 Campbell St , (cnr Archer St), ROCKHAMPTON 4700'
'-19.320322','146.726662','Lifeline - Cannon Park','Shop 2, 4 High Range Road, KIRWAN 4817'
'-27.521761','153.191324','Lifeline - Capalaba','Dollery Rd (cnr Noeleen St), Capalaba'
'-26.393666','146.255447','Lifeline - Charleville','104 Alfred St, Charleville'
'-19.258849','146.817691','Lifeline - City','289 Flinders St , TOWNSVILLE 4810'
'-27.562144','151.952247','Lifeline - Duggan St Toowoomba','Duggan St , TOOWOOMBA 4350'
'-27.607347','152.781433','Lifeline - East Ipswich','80 Jacaranda St , East Ipswich 4305'
'-27.608828','152.897171','Lifeline - Goodna','17 Smiths Rd , Goodna 4300'
'-18.647734','146.159454','Lifeline - Ingham','65-69 Herbert St , INGHAM 4850'
'-27.613911','152.756744','Lifeline - Ipswich','205 Brisbane St , Ipswich 4305'
'-19.361866','146.732013','Lifeline - Kelso','2/ 1219 Riverway Drive, KELSO 4815'
'-26.540620','151.838776','Lifeline - Kingaroy','1/16 Alford Street, KINGAROY 4610'
'-21.127915','149.193985','Lifeline - Mackay Creek St','23 Creek St, MACKAY 4740'
'-21.148447','149.171734','Lifeline - Mackay Nebo Rd','122 Nebo Rd , Mackay 4740'
'-21.147261','149.181778','Lifeline - Mackay Shakespeare St','287 Shakespeare St Mackay, Mackay 4740'
'-25.541592','152.700587','Lifeline - Maryborough City','276 Alice St (cnr Bazaar St) , Maryborough 4650'
'-23.352116','150.510612','Lifeline - Megastore','57a Alexandra Street, NORTH ROCKHAMPTON'
'-22.000908','148.057114','Lifeline - Moranbah','159 Mills Ave , Moranbah 4744'
'-20.726904','139.492477','Lifeline - Mt Isa','79 Camooweal St , MT ISA 4825'
'-23.645050','150.387751','Lifeline - Mt Morgan','47 Morgan St, Mt Morgan'
'-19.300848','146.741294','Lifeline - Mt View','Bamford Lane, KIRWAN 4817'
'-21.128367','149.193161','Lifeline - North Mackay','18 Creek Street, NORTH MACKAY 4740'
'-27.433334','151.719948','Lifeline - Oakey','3 Cherry St, Oakey'
'-25.280701','152.839745','Lifeline - Pialba (Hervey Bay)','14 Main St , Pialba 4655'
'-20.401581','148.582947','Lifeline - Proserpine','51 Main St , Proserpine 4800'
'-27.230202','153.115396','Lifeline - Redcliffe','92 Sutton St , Redcliffe 4200'
'-23.378604','150.504820','Lifeline - Rockhampton','201 Campbell St , (Cnr Archer St), ROCKHAMPTON 4700'
'-26.571873','148.788727','Lifeline - Roma','102 McDowall St , Roma'
'-21.423834','149.218155','Lifeline - Sarina','24 Broad St , SARINA 4737'
'-27.624998','153.130188','Lifeline - Springwood','7 Watland St , Springwood'
'-28.037889','148.578491','Lifeline - St George','138 Victoria St , St George'
'-28.656080','151.932747','Lifeline - Stanthorpe','11 Rogers St, Stanthorpe'
'-19.298857','146.764634','Lifeline - Sunvale','Patrick St (cnr Elizabeth St) , AITKENVALE 4814'
'-27.276245','150.459843','Lifeline - Tara','11 Fry St, Tara'
'-25.557283','152.670757','Lifeline - Tinana (Maryborough)','2 Oleander Drv , Tinana 4650'
'-27.561751','151.946155','Lifeline - Toowoomba','106 Hill St , TOOWOOMBA 4350'
'-27.571883','151.950073','Lifeline - Toowoomba','187 Perth St , TOOWOOMBA 4350'
'-27.558611','151.953761','Lifeline - Toowoomba Book Shop','343 Ruthven St , TOOWOOMBA 4350'
'-27.561751','151.946155','Lifeline - Toowoomba Furniture Shop','106 Hill St, TOOWOOMBA 4350'
'-27.508367','151.923353','Lifeline - Toowoomba Smart Tip Shop','Bedford St , TOOWOOMBA 4350'
'-25.283510','152.902390','Lifeline - Urangan Central (Hervey Bay)','Shop 4, 8 Pier Street, URANGAN 4655'
'-27.556088','151.954175','Lifeline - Vintage Wardrobe','302 Ruthven St, TOOWOOMBA 4350'
'-26.122201','149.965829','Lifeline - Wandoan','North Street, WANDOAN'
'-27.480751','153.012398','Lifeline - West End','148 Boundary Rd , West End 4101'
'-36.762228','144.280847','Storehouse - Windsor','80 Mitchel St, Bendigo'
'-38.356504','144.905000','Brotherhood of St Laurence - Rosebud','Wannaeue Place, Rosebud VIC'
'-37.874408','144.718843','St Vincent de Paul - Hoppers Crossing','10 Costas Drive, Hoppers Crossing VIC'
'-38.105916','145.165453','Salvation Army - Carrum Downs','5/2 Amayla Cres, Carrum Downs VIC'
'-37.884867','145.003917','Salvation Army - Elsternwick','366 Glen Huntly Rd, Elsternwick VIC'
'-37.787475','144.830196','Salvation Army - Sunshine','31 Sun Crescent, Sunshine VIC'
'-37.884646','145.002195','Opportunity Shop - St Johns Uniting - Elsternwick','302 Glen Huntly Rd, Elsternwick VIC'
'-27.315157','153.033203','Lifeline - Bracken Ridge','57 Gawain Rd, Bracken Ridge 4017'
'-34.874495','138.551683','Salvos - Arndale','1-7 Gray Street, Kilkenny, SA 5009'
'-31.861453','115.815878','Salvos - Balcatta','207 Balcatta Road, Balcatta, WA 6021'
'-32.154950','116.014797','Salvos - Armadale','Unit 7 / 40 Fourth Road, Armadale, WA 6112'
'-42.833797','147.277365','Salvos - Glenorchy','Shop 11350-360, Main Road, Glenorchy, TAS 7010'
'-42.875953','147.368995','Salvos - Bellerive','15 Percy Street, Bellerive, TAS 7108'
'-31.956620','115.930210','Salvos - Belmont','11 / 199 Abernethy Road, Belmont, WA 6104'
'-37.927829','145.058606','Salvos - Bentleigh East','5-7 Clarence Street, Bentleigh East, VIC 3165'
'-34.286226','140.600612','Salvos - Berri','9 William Street, Berri, SA 5343'
'-35.014937','138.522411','Salvos - Brighton','429 Brighton Road, Brighton, SA 5048'
'-33.333076','115.648117','Salvos - Bunbury','Cnr. Albert & Mervyn Streets, Bunbury, WA 6230'
'-33.320810','115.637310','Salvos - Bunbury City','Shop 14, Victoria Street, Bunbury, WA 6230'
'-32.066064','115.899886','Salvos - Canning Vale','2A / 256 Bannister Road, Canning Vale, WA 6155'
'-32.015410','115.928390','Salvos - Cannington','1299 Albany Highway, Cannington, WA 6107'
'-35.028639','138.557502','Salvos - Darlington','1507 Main South Road, Darlington, SA 5047'
'-12.441232','130.840325','Salvos - Darwin, (Salonika St.)','Lot 5043 Salonika Street, Stuart Park, NT 0820'
'-37.768970','144.755082','Salvos - Deer Park','Lot 2 Westwood Drive, Deer Park, VIC 3023'
'-41.524373','146.653596','Salvos - Deloraine','65 Emu Bay Road, Deloraine, TAS 7304'
'-38.174220','144.575033','Salvos - Drysdale','8 Mortimer Street, Drysdale, VIC 3222'
'-32.052550','115.749580','Salvos - Fremantle','3 /5 Josephson Street, Fremantle, WA 6160'
'-34.926322','138.521659','Salvos - Fulham','Shop 6, Henley Beach Road, Fulham, SA 5024'
'-38.169574','144.365731','Salvos - Geelong South','81 Barwon Terrace, Geelong, VIC 3220'
'-38.133509','144.349387','Salvos - Geelong West','4/23 Pakington St, Geelong, VIC 3220'
'-34.845116','138.601131','Salvos - Gepps Cross','580 Main North Road, Gepps Cross, SA 5094'
'-34.987950','138.515942','Salvos - Glenelg','43 Broadway, Glenelg, SA 5045'
'-31.821201','115.817054','Salvos - Greenwood','3/10 Canham Way, Greenwood, WA 6024'
'-38.193757','144.342760','Salvos - Grovedale','1/146 Torquay Road, Grovedale, VIC 3216'
'-33.079941','115.896223','Salvos - Harvey','17 Hayward Street, Harvey, WA 6220'
'-34.931965','138.562333','Salvos - Hilton','154 Sir Donald Bradman Drive, Hilton, SA 5033'
'-42.859936','147.307663','Salvos - Hobart','115-117 New Town Road, New Town, TAS 7008'
'-31.741610','115.760130','Salvos - Joondalup','2/116 Winton Road, Joondalup, WA 6027'
'-14.464027','132.263141','Salvos - Katherine','22 First Street, Katherine,NT 0850'
'-32.133490','116.009930','Salvos - Kelmscott','227 Railway Parade, Kelmscott, WA 6111'
'-34.914125','138.659685','Salvos - Kensington Gardens','418 Magill Road, Kensington Gardens, SA 5068'
'-41.463967','147.158606','Salvos - Kings Meadows','89 Hobart Road, Kings Meadows, TAS 7249'
'-34.963939','138.591158','Salvos - Kings Park','307 Goodwood Road, Kings Park, SA 5034'
'-37.246177','144.453972','Salvos - Kyneton','162B Mollison Street, Kyneton, VIC 3444'
'-38.022100','144.416295','Salvos - Lara','28 Hicks Street, Lara, VIC 3212'
'-41.422382','147.135480','Salvos - Launceston','157-161 Invermay Road, Invermay, TAS 7248'
'-31.942010','115.841080','Salvos - Leaderville','29 Oxford Close, Leederville, WA 60'
'-32.533722','115.724820','Salvos - Mandurah','Unit 2/21 George Street (cnr Davey Street), Mandurah, WA 6210'
'-34.244140','116.142910','Salvos - Manjimup','Unit 1/4 Rose Street, Manjimup, WA 6258'
'-31.929941','115.895019','Salvos - Maylands','203 Guildford Road, Maylands, WA 6051'
'-34.988503','138.575451','Salvos - Melrose Park','1069 South Road, Melrose Park, SA 5039'
'-31.890020','116.005280','Salvos - Midland','284 Great Eastern Highway, Midland, WA 6056'
'-34.831956','138.694565','Salvos - Modbury','Showroom 2, 14 Smart Road, Modbury, SA 5092'
'-42.823837','147.266794','Salvos - Montrose','12B Duncan Street, Montrose, TAS 7010'
'-31.897710','115.896090','Salvos - Morley','156 Russell Street, Morley, WA 6062'
'-35.105496','138.525864','Salvos - Morphett Vale','140 Sherriffs Road, Morphett Vale, SA 51'
'-35.063204','138.860074','Salvos - Mount Barker','20a Druids Ave, Mount Barker, SA 5251'
'-34.667875','138.701925','Salvos - Munno Para','2/5 Karri Street, Munno Para, SA 5115'
'-38.172390','144.397037','Salvos - Newcomb','3/114 Bellarine Highway, Newcomb, VIC 3219'
'-37.743980','144.909311','Salvos - Niddrie','4 / 302 Keilor Road, North Essendon, VIC 3041'
'-35.138932','138.489928','Salvos - Noarlunga','160-168 Beach Road, Noarlunga Center, SA 5168'
'-31.689110','115.718200','Salvos - Ocean Keys','6/35 Ocean Keys Bvd., Clarkson, WA 6030'
'-32.062780','115.786380','Salvos - O\'Connor','Unit 2/354 South Street, O\'Connor, WA 6163'
'-31.908896','115.803948','Salvos - Osborne Park','2/320 Selby Street, Osborne Park, WA 6017'
'-38.060312','145.458598','Salvos - Pakenham','6 - 8 Michael Street, Pakenham, VIC 3810'
'-38.076430','145.480767','Salvos - Pakenham City','70 Main Street, Pakenham, VIC 3810'
'-34.899538','138.635776','Salvos - Payneham','Shop 3/309 Payneham Road, Royston Park, SA 5070'
'-31.953050','115.860740','Salvos - Perth City','119 Barrack Street, Perth, WA 6000'
'-34.844875','138.505297','Salvos - Port Adelaide','76 Commercial Road, Port Adelaide, SA 5015'
'-32.363890','115.759280','Salvos - Port Kennedy','Unit 3/50 Fielden Way, Port Kennedy, WA 6172'
'-34.874286','138.579215','Salvos - Regency Park','Unit 2 Pedder Crescent, Kilburn, SA 5084'
'-34.173547','140.750514','Salvos - Renmark','143 Murray Street, Renmark, SA 5341'
'-38.358323','144.895566','Salvos - Rosebud','1247 Point Nepean Road, Rosebud, VIC 3939'
'-34.762749','138.644170','Salvos - Salisbury','31 John Street, Salisbury, SA 5108'
'-34.883822','138.513457','Salvos - Seaton','7 / 180 - 183 Tapleys Hill Road, Seaton, SA 5023'
'-42.781160','147.563221','Salvos - Sorell','Shop 4/31 Cole Street, Sorell, TAS 7172'
'-32.074173','115.754209','Salvos - South Fremantle','Shop 7/47 Douro Road, South Fremantle, WA 6162'
'-31.948718','115.823217','Salvos - Subiaco Boutique','86A Rowland Street, Subiaco, WA 6008'
'-38.193126','146.549356','Salvos - Traralgon','93a Argyle Street, Traralgon, VIC 3844'
'-31.979789','115.900610','Salvos - Victoria Park','642-644 Albany Highway, Victoria Park, WA 6100'
'-36.354305','146.328584','Salvos - Wangaratta','118 - 120 Murphy Street, Wangaratta, VIC 3677'
'-31.751090','115.804390','Salvos - Wanneroo','10 Rocca Way, Wanneroo, WA 6065'
'-33.036057','137.574292','Salvos - Whyalla','Cnr Essington Lewis & Duncan Streets, Whyalla, SA 5600'
'-32.039160','115.883700','Salvos - Willetton','165 High Road, Willetton, WA 6155'
'-37.851947','144.862838','Salvos - Williamstown','Churchill Street, Williamstown, VIC 3016'
'-34.863271','138.648548','Salvos - Windsor Gardens','460 North East Road, Windsor Gardens, SA 5087'
'-12.425590','130.882203','Salvos - Winnellie','458 Stuart Highway, Winnellie, NT 0820'
'-36.119383','146.874770','Salvos - Wodonga','153 Melbourne Road, Wodonga, VIC 3690'
'-32.294570','115.764050','Salvos - Woodbridge','Shop 7 / 2-4 Elanora Drive, Cooloongup, WA 6168'
'-37.355623','144.529835','Salvos - Woodend','Shop 16,130 High Street, Woodend, VIC 3442'
'-41.489035','147.168637','Salvos - Youngtown','405 - 407 Hobart Road, Youngtown, TAS 7249'
'-33.307010','151.415901','www.optots.com','po box 3301 tuggerah nsw 2259'


